Categoria;Marca;Modelo;Versão;Motor;Tipo de Propulsão;Transmissão;Ar Condicionado;Direção Assistida;Combustível;Poluentes(NMOG+NOx [mg/km]);Poluentes(CO [mg/km]);Poluentes(CHO [mg/km]);Redução Relativa ao Limite;Gás Efeito Estufa (Etanol [CO2 fóssil] [g/km]);Gás Efeito Estufa (Gasolina ou Diesel [CO2 fóssil] [g/km]);Gás Efeito Estufa (VEHP [CO2 fóssil] [g/km]);Km - (Etanol[Cidade][km/l]);Km - (Etanol[Estrada][km/l]);Km - (Gasolina ou Diesel[Cidade][km/l]);Km - (Gasolina ou Diesel[Estrada][km/l]);Km - (Elétrico quando VE ou VEHP [Cidade][km/le]);Km - (Elétrico quando VE ou VEHP [Estrada][km/le]);Consumo Energético;Autonomia modo Elétrico;Classificação PBE (Comparação Relativa);Classificação PBE (Absoluta na Categoria);Selo CONPET de Eficiência Energética;
Comercial;JAC;EJV5.5;CARGO;Elétrico;Elétrico;A-1;S;E;E;ND;ND;ND;A;\;-;\;\;\;\;\;38,0;27,4;0,63;260;A;A;-;
Comercial;KIA;BONGOK25004X4SC;HD SC 4WD;2.5-16V;Combustão;M-6;S;H;D;42;25;ND;A;\;226;\;\;\;9,2;8,6;\;\;3,02;\;C;E;-;
Comercial;KIA;BONGOK25004X4;HD 4WD;2.5-16V;Combustão;M-6;S;H;D;32;19;ND;A;\;235;\;\;\;8,8;8,4;\;\;3,14;\;D;E;-;
Comercial;Mercedes-Benz;315CDI STREET;Furgão;2.0-16V;Combustão;M-6;S;H;D;19;107;6;A;\;183;\;\;\;10,3;11,8;\;\;2,45;\;A;D;-;
Comercial;Mercedes-Benz;315CDI STREET;Chassi;2.0-16V;Combustão;M-6;S;H;D;19;107;6;A;\;183;\;\;\;10,3;11,8;\;\;2,45;\;A;D;-;
Comercial;NISSAN;Townstar;EV;Elétrico;Elétrico;A;S;E;E;0;0;0;A;\;-;\;\;\;\;\;37,5;30,3;0,60;210;A;A;-;
Comercial;PEUGEOT;EXPERT;CARGO;1.5T;Combustão;M-6;S;E-H;D;24;35;ND;A;\;161;\;\;\;12,4;11,9;\;\;2,17;\;A;D;-;
Comercial;PEUGEOT;E-EXPERT;CARGO;Elétrico;Elétrico;A-1;S;E-H;E;ND;ND;ND;A;\;-;\;\;\;\;\;34,4;24,6;0,70;289;A;A;-;
Comercial;PEUGEOT;PARTNER RAPID;BUSIPK;1.4-8V;Combustão;M-5;S;H;F;46;240;2;B;0;110;\;8,1;8,4;11,7;12,4;\;\;1,81;\;A;C;-;
Comercial;PEUGEOT;BOXER;CARGOL2;2.2T;Combustão;M-6;S;H;D;12;20;ND;A;\;200;\;\;\;10,0;9,9;\;\;2,70;\;B;E;-;
Comercial;PEUGEOT;BOXER;CARGOPK;2.2T;Combustão;M-6;S;H;D;12;20;ND;A;\;200;\;\;\;10,0;9,9;\;\;2,70;\;B;E;-;
Comercial;PEUGEOT;BOXER;FURGAOPK;2.2T;Combustão;M-6;S;H;D;12;20;ND;A;\;200;\;\;\;10,0;9,9;\;\;2,70;\;B;E;-;
Comercial;PEUGEOT;BOXER;VIDRADA;2.2T;Combustão;M-6;S;H;D;16;18;ND;A;\;201;\;\;\;10,0;9,8;\;\;2,71;\;B;E;-;
Comercial;PEUGEOT;BOXER;16LLUXO;2.2T;Combustão;M-6;S;H;D;25;143;ND;A;\;212;\;\;\;9,5;9,3;\;\;2,86;\;C;E;-;
Comercial;PEUGEOT;BOXER;MBEXE17;2.2T;Combustão;M-6;S;H;D;25;143;ND;A;\;212;\;\;\;9,5;9,3;\;\;2,86;\;C;E;-;
Comercial;PEUGEOT;BOXER;MBCFT20;2.2T;Combustão;M-6;S;H;D;25;143;ND;A;\;212;\;\;\;9,5;9,3;\;\;2,86;\;C;E;-;
Comercial;PEUGEOT;BOXER;MBCFT19;2.2T;Combustão;M-6;S;H;D;25;143;ND;A;\;212;\;\;\;9,5;9,3;\;\;2,86;\;C;E;-;
Comercial;Renault;Master Bus;Minibus;2.3-16V;Combustão;M-6;S;E-H;D;106;25;ND;A;\;214;\;\;\;9,5;9,1;\;\;2,89;\;C;E;-;
Comercial;Renault;Master ChassisCabine;Chassis Cabine;2.3-16V;Combustão;M-6;S;E-H;D;107;26;ND;A;\;202;\;\;\;10,3;9,3;\;\;2,72;\;B;E;-;
Comercial;Renault;Master PROFurgão;FurgãoPró ToléL1H1/L2H2/L3H2/Vitré;2.3-16V;Combustão;M-6;S;E-H;D;96;29;ND;A;\;200;\;\;\;10,1;9,8;\;\;2,70;\;B;E;-;
Comercial;Renault;Master Furgão;Furgão;2.3-16V;Combustão;M-6;S;E-H;D;109;32;ND;A;\;200;\;\;\;10,1;9,8;\;\;2,70;\;B;E;-;
Comercial;Renault;Kangoo;ETECHL2;Elétrico;Elétrico;A;S;E;E;ND;ND;ND;A;\;-;\;\;\;\;\;37,5;30,3;0,60;210;A;A;-;
Comercial;Renault;Kangoo;EXPRO;1.616V;Combustão;M-5;S;E-H;F;30;457;2;B;0;117;\;7,5;8,0;11,3;11,8;\;\;1,92;\;A;C;-;
Comercial;Renault;E-KWID;CARGO;Elétrico;Elétrico;A;S;E;E;ND;ND;ND;A;\;0;\;\;\;\;\;52,7;39,6;0,44;185;A;A;-;
PicapeCompacta;CHEVROLET;MONTANA;TATLTZ;1.2T-12V;Combustão;A-6;S;E;F;44;324;4;B;0;111;\;7,7;9,3;11,1;13,3;\;\;1,81;\;B;;C;-
PicapeCompacta;CHEVROLET;MONTANA;TATPR;1.2T-12V;Combustão;A-6;S;E;F;44;324;4;B;0;111;\;7,7;9,3;11,1;13,3;\;\;1,81;\;B;;C;-
PicapeCompacta;CHEVROLET;MONTANA;TATRS;1.2T-12V;Combustão;A-6;S;E;F;44;324;4;B;0;111;\;7,7;9,3;11,1;13,3;\;\;1,81;\;B;;C;-
PicapeCompacta;CHEVROLET;MONTANA;T;1.2T-12V;Combustão;M-6;S;E;F;43;352;4;B;0;105;\;8,3;9,6;12,0;13,6;\;\;1,70;\;A;;C;-
PicapeCompacta;CHEVROLET;MONTANA;TLT;1.2T-12V;Combustão;M-6;S;E;F;43;352;4;B;0;105;\;8,3;9,6;12,0;13,6;\;\;1,70;\;A;;C;-
PicapeCompacta;FIAT;STRADA;RANCHT200AT;1.0-12VT;Combustão;CVT-7;S;E;F;52;393;4;B;0;106;\;8,3;9,4;12,1;13,2;\;\;1,71;\;A;;C;-
PicapeCompacta;FIAT;STRADA;ULTRAT200AT;1.0-12VT;Combustão;CVT-7;S;E;F;52;393;4;B;0;106;\;8,3;9,4;12,1;13,2;\;\;1,71;\;A;;C;-
PicapeCompacta;FIAT;STRADA;VOLCANO13AT;1.3-8V;Combustão;CVT-7;S;E;F;34;281;2;B;0;102;\;8,7;10,5;12,4;13,8;\;\;1,62;\;A;;C;-
PicapeCompacta;FIAT;STRADA;FREEDOM CD13;1.3-8V;Combustão;M-5;S;E;F;36;165;3;B;0;100;\;9,0;9,8;12,7;13,9;\;\;1,61;\;A;;C;-
PicapeCompacta;FIAT;STRADA;VOLCANOCD13;1.3-8V;Combustão;M-5;S;E;F;36;165;3;B;0;100;\;9,0;9,8;12,7;13,9;\;\;1,61;\;A;;C;-
PicapeCompacta;FIAT;STRADA;ENDURANCS13;1.3-8V;Combustão;M-5;S;E;F;25;215;3;B;0;96;\;9,1;10,2;13,1;14,6;\;\;1,56;\;A;;C;-
PicapeCompacta;FIAT;STRADA;FREEDOM CS13;1.3-8V;Combustão;M-5;S;E;F;25;215;3;B;0;96;\;9,1;10,2;13,1;14,6;\;\;1,56;\;A;;C;-
PicapeCompacta;Renault;Oroch;Intense;1.3-16V;Combustão;CVT;S;E-H;F;34;106;3;B;0;125;\;7,4;7,8;10,5;11,0;\;\;2,01;\;E;;C;-
PicapeCompacta;Renault;Oroch;Iconic;1.3-16V;Combustão;CVT;S;E-H;F;34;106;3;B;0;125;\;7,4;7,8;10,5;11,0;\;\;2,01;\;E;;C;-
PicapeCompacta;Renault;Oroch;Outsider;1.3-16V;Combustão;CVT;S;E-H;F;34;106;3;B;0;125;\;7,4;7,8;10,5;11,0;\;\;2,01;\;E;;C;-
PicapeCompacta;Renault;Oroch;Intense16M;1.6-16V;Combustão;M-6;S;E-H;F;55;387;4;C;0;118;\;7,4;8,0;11,3;11,6;\;\;1,93;\;D;;C;-
PicapeCompacta;Renault;Oroch;PRO16;1.6-16V;Combustão;M-6;S;E-H;F;55;387;4;C;0;118;\;7,4;8,0;11,3;11,6;\;\;1,93;\;D;;C;-
PicapeCompacta;Renault;Oroch;ICONICMN;1.6-16V;Combustão;M-6;S;E-H;F;55;387;4;C;0;118;\;7,4;8,0;11,3;11,6;\;\;1,93;\;D;;C;-
PicapeCompacta;VW;SAVEIRO;CSROBUSTMF;1.6-16V;Combustão;M -5;S;H;F;30;160;2;B;0;110;\;7,9;9,1;11,5;12,9;\;\;1,79;\;B;;C;-
PicapeCompacta;VW;SAVEIRO;CSTRENDLINEMF;1.6-16V;Combustão;M -5;S;H;F;30;160;2;B;0;110;\;7,9;9,1;11,5;12,9;\;\;1,79;\;B;;C;-
PicapeCompacta;VW;SAVEIRO;CD ROBUSTMF;1.6-16V;Combustão;M -5;S;H;F;27;146;2;A;0;112;\;7,8;8,9;11,3;12,6;\;\;1,82;\;B;;C;-
PicapeCompacta;VW;SAVEIRO;CD EXTREMEMF;1.6-16V;Combustão;M -5;S;H;F;27;146;2;A;0;112;\;7,8;8,9;11,3;12,6;\;\;1,82;\;B;;C;-
Picape;CHEVROLET;S10;HC DD4A;2.8-16V;Combustão;A-6;S;E;D;297;27;0;B;\;219;\;\;\;8,4;10,4;\;\;2,96;\;D;;E;-
Picape;CHEVROLET;S10;LTDD4A;2.8-16V;Combustão;A-6;S;E;D;275;27;0;B;\;211;\;\;\;8,6;10,9;\;\;2,86;\;C;;E;-
Picape;CHEVROLET;S10;LTZ DD4A;2.8-16V;Combustão;A-6;S;E;D;275;27;0;B;\;211;\;\;\;8,6;10,9;\;\;2,86;\;C;;E;-
Picape;CHEVROLET;S10;MID DD4A;2.8-16V;Combustão;A-6;S;E;D;275;27;0;B;\;211;\;\;\;8,6;10,9;\;\;2,86;\;C;;E;-
Picape;CHEVROLET;S10;LSDS4;2.8-16V;Combustão;M-6;S;E;D;261;59;0;B;\;202;\;\;\;9,4;10,6;\;\;2,73;\;C;;E;-
Picape;CHEVROLET;S10;LSDS4C;2.8-16V;Combustão;M-6;S;E;D;261;59;0;B;\;202;\;\;\;9,4;10,6;\;\;2,73;\;C;;E;-
Picape;CHEVROLET;S10;LSDD4;2.8-16V;Combustão;M-6;S;E;D;284;71;0;B;\;202;\;\;\;9,3;10,8;\;\;2,73;\;C;;E;-
Picape;CHEVROLET;S10;LTDD4;2.8-16V;Combustão;M-6;S;E;D;284;71;0;B;\;202;\;\;\;9,3;10,8;\;\;2,73;\;C;;E;-
Picape;CHEVROLET;S10;Z71;2.8-16V;Combustão;A-6;S;E;D;283;28;0;B;\;224;\;\;\;8,3;10,0;\;\;3,01;\;D;;E;-
Picape;CHEVROLET;S10;HC DD4A(MY25);2.8-16V;Combustão;A-8;S;E;D;212;27;ND;B;\;193;\;\;\;9,5;11,4;\;\;2,62;\;B;;D;-
Picape;CHEVROLET;S10;LTZ DD4A(MY25);2.8-16V;Combustão;A-8;S;E;D;212;27;ND;B;\;193;\;\;\;9,5;11,4;\;\;2,62;\;B;;D;-
Picape;CHEVROLET;S10;WTDD4A(MY25);2.8-16V;Combustão;A-8;S;E;D;212;27;ND;B;\;193;\;\;\;9,5;11,4;\;\;2,62;\;B;;D;-
Picape;CHEVROLET;S10;WTDD4(MY25);2.8-16V;Combustão;M-6;S;E;D;215;67;ND;B;\;186;\;\;\;10,3;11,1;\;\;2,52;\;B;;D;-
Picape;CHEVROLET;S10;WTDS4(MY25);2.8-16V;Combustão;M-6;S;E;D;215;67;ND;B;\;186;\;\;\;10,3;11,1;\;\;2,52;\;B;;D;-
Picape;CHEVROLET;S10;WTDS4C (MY25);2.8-16V;Combustão;M-6;S;E;D;215;67;ND;B;\;186;\;\;\;10,3;11,1;\;\;2,52;\;B;;D;-
Picape;CHEVROLET;S10;Z71(MY25);2.8-16V;Combustão;A-8;S;E;D;213;28;ND;B;\;206;\;\;\;9,1;10,6;\;\;2,78;\;C;;E;-
Picape;CHEVROLET;SILVERADO;HC;5.3V8;Combustão;A-10;S;E;G;17;375;1;A;\;214;\;\;\;6,0;7,2;\;\;3,48;\;E;;E;-
Picape;FIAT;TORO;ENDURT270AT6;1.3-16VT;Combustão;A-6;S;E;F;39;353;5;B;0;130;\;6,8;8,2;9,6;11,6;\;\;2,09;\;A;;D;-
Picape;FIAT;TORO;FREED T270AT6;1.3-16VT;Combustão;A-6;S;E;F;49;368;5;B;0;136;\;6,6;7,9;9,2;11,0;\;\;2,17;\;A;;D;-
Picape;FIAT;TORO;VOLC T270AT6;1.3-16VT;Combustão;A-6;S;E;F;49;368;5;B;0;136;\;6,6;7,9;9,2;11,0;\;\;2,17;\;A;;D;-
Picape;FIAT;TORO;ULTRAAT94X4;2.0T;Combustão;A-9;S;E;D;79;18;ND;A;\;181;\;\;\;10,1;12,4;\;\;2,44;\;B;;D;-
Picape;FIAT;TORO;FREEDOM AT94X4;2.0T;Combustão;A-9;S;E;D;79;18;ND;A;\;181;\;\;\;10,1;12,4;\;\;2,44;\;B;;D;-
Picape;FIAT;TORO;RANCHAT94X4;2.0T;Combustão;A-9;S;E;D;84;11;ND;A;\;173;\;\;\;10,5;13,0;\;\;2,33;\;A;;D;-
Picape;FIAT;TORO;VOLCANOAT94X4;2.0T;Combustão;A-9;S;E;D;84;11;ND;A;\;173;\;\;\;10,5;13,0;\;\;2,33;\;A;;D;-
Picape;FIAT;TITANO;ENDURANCE;2.2T;Combustão;M-6;S;H;D;49;54;ND;A;\;207;\;\;\;9,6;9,6;\;\;2,80;\;C;;E;-
Picape;FIAT;TITANO;VOLCANO;2.2T;Combustão;A-6;S;H;D;63;19;ND;A;\;225;\;\;\;8,6;9,3;\;\;3,04;\;D;;E;-
Picape;FIAT;TITANO;RANCH;2.2T;Combustão;A-6;S;H;D;44;23;ND;A;\;229;\;\;\;8,5;9,2;\;\;3,09;\;D;;E;-
Picape;FORD;Maverick;XLT;2.0GTDi;Combustão;A-8;S;E;G;26;367;1;B;\;139;\;\;\;8,8;11,1;\;\;2,26;\;A;;D;-
Picape;FORD;Maverick;Lariat FX4;2.0GTDi;Combustão;A-8;S;E;G;26;367;1;B;\;139;\;\;\;8,8;11,1;\;\;2,26;\;A;;D;-
Picape;FORD;F150;Lariat;5.0-32V;Combustão;A-10;S;E;G;40;484;1;B;\;193;\;\;\;6,3;8,6;\;\;3,13;\;E;;E;-
Picape;FORD;F150;Platinum;5.0-32V;Combustão;A-10;S;E;G;40;484;1;B;\;193;\;\;\;6,3;8,6;\;\;3,13;\;E;;E;-
Picape;FORD;Maverick;HibridoLariat;2.5FHEV;Híbrido;eCVT;S;E;G;16;193;0;A;\;89;\;\;\;15,7;13,6;\;\;1,44;\;A;;B;SIM
Picape;FORD;NovaRanger 4x4;XL;2.0-16V;Combustão;M-6;S;E;D;229;42;ND;B;\;188;\;\;\;10,2;11,0;\;\;2,53;\;B;;D;-
Picape;FORD;NovaRanger 4x4;XLS;2.0-16V;Combustão;M-6;S;E;D;229;42;ND;B;\;188;\;\;\;10,2;11,0;\;\;2,53;\;B;;D;-
Picape;FORD;NovaRanger 4x2;XLS;2.0-16V;Combustão;A-6;S;E;D;89;31;ND;A;\;180;\;\;\;10,1;12,4;\;\;2,43;\;B;;D;-
Picape;FORD;NovaRanger 4x4;XLS;2.0-16V;Combustão;A-6;S;E;D;164;38;ND;B;\;187;\;\;\;10,0;11,5;\;\;2,53;\;B;;D;-
Picape;FORD;NovaRanger 4x4;XLS;3.0V6-24V;Combustão;A-10;S;E;D;77;69;ND;A;\;213;\;\;\;8,9;10,2;\;\;2,88;\;D;E;-;
Picape;FORD;NovaRanger 4x4;XLT;3.0V6-24V;Combustão;A-10;S;E;D;77;69;ND;A;\;213;\;\;\;8,9;10,2;\;\;2,88;\;D;E;-;
Picape;FORD;NovaRanger 4x4;LTD;3.0V6-24V;Combustão;A-10;S;E;D;77;69;ND;A;\;213;\;\;\;8,9;10,2;\;\;2,88;\;D;E;-;
Picape;FORD;NovaRanger 4x4;LTD+;3.0V6-24V;Combustão;A-10;S;E;D;77;69;ND;A;\;213;\;\;\;8,9;10,2;\;\;2,88;\;D;E;-;
Picape;FORD;Ranger Raptor;Raptor;3.0V6-24V;Combustão;A-10;S;E;G;23;249;0;A;\;197;\;\;\;6,7;7,4;\;\;3,20;\;E;E;-;
Picape;JAC;IEV330P;IEV330;Elétrico;Elétrico;A-1;S;E;E;ND;ND;ND;A;\;-;\;\;\;\;\;29,2;25,1;0,75;226;A;A;-;
Picape;JEEP;GLADIATOR;RUBICON;3.6-24V;Combustão;A-8;S;E-H;G;23;198;1;A;\;200;\;\;\;6,5;7,4;\;\;3,24;\;E;E;-;
Picape;Mitsubishi;L200Triton;GL;2.4-16V;Combustão;M-6;S;H;D;267;25;ND;B;\;177;\;\;\;10,5;12,5;\;\;2,36;\;A;D;-;
Picape;Mitsubishi;L200Triton;OutdoorGLX;2.4-16V;Combustão;M-6;S;H;D;267;25;ND;B;\;177;\;\;\;10,5;12,5;\;\;2,36;\;A;D;-;
Picape;Mitsubishi;L200Triton;GLS;2.4-16V;Combustão;A-5;S;H;D;237;15;ND;B;\;195;\;\;\;9,8;11,1;\;\;2,61;\;B;D;-;
Picape;Mitsubishi;L200Triton;OutdoorGLS;2.4-16V;Combustão;A-5;S;H;D;237;15;ND;B;\;195;\;\;\;9,8;11,1;\;\;2,61;\;B;D;-;
Picape;Mitsubishi;L200Triton Sport;GLS;2.4-16V;Combustão;M-6;S;H;D;269;22;ND;B;\;188;\;\;\;10,3;11,1;\;\;2,52;\;B;D;-;
Picape;Mitsubishi;L200Triton Sport;GLX;2.4-16V;Combustão;M-6;S;H;D;269;22;ND;B;\;188;\;\;\;10,3;11,1;\;\;2,52;\;B;D;-;
Picape;Mitsubishi;L200Triton Sport;GL;2.4-16V;Combustão;M-6;S;H;D;269;22;ND;B;\;188;\;\;\;10,3;11,1;\;\;2,52;\;B;D;-;
Picape;Mitsubishi;L200Triton Sport;GLS;2.4-16V;Combustão;A-6;S;H;D;196;25;ND;B;\;206;\;\;\;9,3;10,3;\;\;2,78;\;C;E;-;
Picape;Mitsubishi;L200Triton Sport;HPE;2.4-16V;Combustão;A-6;S;H;D;196;25;ND;B;\;206;\;\;\;9,3;10,3;\;\;2,78;\;C;E;-;
Picape;Mitsubishi;L200Triton Sport;HPE-S;2.4-16V;Combustão;A-6;S;H;D;196;25;ND;B;\;206;\;\;\;9,3;10,3;\;\;2,78;\;C;E;-;
Picape;Mitsubishi;L200Triton Sport;SAVANA;2.4-16V;Combustão;A-6;S;H;D;196;25;ND;B;\;206;\;\;\;9,3;10,3;\;\;2,78;\;C;E;-;
Picape;Mitsubishi;L200Triton Sport;OUTDOOR GLS;2.4-16V;Combustão;A-6;S;H;D;196;25;ND;B;\;206;\;\;\;9,3;10,3;\;\;2,78;\;C;E;-;
Picape;Nissan;Frontier;S;2.3-16V;Combustão;M-6;S;H;D;103;44;ND;A;\;194;\;\;\;10,0;10,9;\;\;2,60;\;B;D;-;
Picape;Nissan;Frontier;ATK;2.3-16V;Combustão;A-7;S;H;D;126;34;ND;A;\;202;\;\;\;9,1;11,0;\;\;2,73;\;C;E;-;
Picape;Nissan;Frontier;PRO4X;2.3-16V;Combustão;A-7;S;H;D;126;34;ND;A;\;202;\;\;\;9,1;11,0;\;\;2,73;\;C;E;-;
Picape;Nissan;Frontier;SE;2.3-16V;Combustão;A-7;S;H;D;126;34;ND;A;\;202;\;\;\;9,1;11,0;\;\;2,73;\;C;E;-;
Picape;Nissan;Frontier;PLT;2.3-16V;Combustão;A-7;S;H;D;129;32;ND;A;\;201;\;\;\;9,3;10,9;\;\;2,72;\;C;E;-;
Picape;Nissan;Frontier;XE;2.3-16V;Combustão;A-7;S;H;D;129;32;ND;A;\;201;\;\;\;9,3;10,9;\;\;2,72;\;C;E;-;
Picape;RAM;CLASSIC;LARAMIE;5.7-16V;Combustão;A-8;S;E;G;55;435;3;C;\;244;\;\;\;5,2;6,4;\;\;3,96;\;E;E;-;
Picape;RAM;CLASSIC;RT;5.7-16V;Combustão;A-8;S;E;G;55;435;3;C;\;244;\;\;\;5,2;6,4;\;\;3,96;\;E;E;-;
Picape;RAM;CLASSIC;LARAMIENIGHTEDITION;5.7-16V;Combustão;A-8;S;E;G;55;435;3;C;\;244;\;\;\;5,2;6,4;\;\;3,96;\;E;E;-;
Picape;RAM;RAMPAGE;REBELATGAS;2.0-16VT;Combustão;A-9;S;E;G;29;160;1;A;\;159;\;\;\;7,9;9,7;\;\;2,58;\;B;D;-;
Picape;RAM;RAMPAGE;RTGAS;2.0-16VT;Combustão;A-9;S;E;G;17;120;1;A;\;156;\;\;\;8,0;10,0;\;\;2,53;\;B;D;-;
Picape;RAM;RAMPAGE;LARAMIEGAS;2.0-16VT;Combustão;A-9;S;E;G;25;164;1;A;\;160;\;\;\;7,8;9,7;\;\;2,60;\;B;D;-;
Picape;RAM;RAMPAGE;LARAMIEDS;2.0T;Combustão;A-9;S;E;D;26;14;ND;A;\;183;\;\;\;9,9;12,4;\;\;2,47;\;B;D;-;
Picape;RAM;RAMPAGE;REBELDS;2.0T;Combustão;A-9;S;E;D;43;19;ND;A;\;184;\;\;\;9,8;12,4;\;\;2,49;\;B;D;-;
Picape;RAM;1500;REBELHEMI CC;5.7-16V;Combustão;A-8;S;E-H;G;25;327;1;B;\;235;\;\;\;5,4;6,8;\;\;3,81;\;E;E;-;
Picape;RAM;1500;LIMITED HEMI;5.7-16V;Combustão;A-8;S;E-H;G;26;420;2;B;\;225;\;\;\;5,5;7,2;\;\;3,65;\;E;E;-;
Picape;RAM;1500;LIMITED NIGHTEDITION;5.7-16V;Combustão;A-8;S;E-H;G;26;420;2;B;\;225;\;\;\;5,5;7,2;\;\;3,65;\;E;E;-;
Picape;TOYOTA;HILUXDIESEL 4X4;SRX;2.8-16V;Combustão;A-6;S;H;D;181;18;ND;A;\;187;\;\;\;10,1;11,3;\;\;2,54;\;B;D;-;
Picape;TOYOTA;HILUXDIESEL 4X4;SRV;2.8-16V;Combustão;A-6;S;H;D;181;18;ND;A;\;187;\;\;\;10,1;11,3;\;\;2,54;\;B;D;-;
Picape;TOYOTA;HILUXDIESEL 4X4;SR;2.8-16V;Combustão;A-6;S;H;D;181;18;ND;A;\;187;\;\;\;10,1;11,3;\;\;2,54;\;B;D;-;
Picape;TOYOTA;HILUXDIESEL 4X4;SC;2.8-16V;Combustão;M-6;S;H;D;240;40;ND;B;\;182;\;\;\;10,4;11,6;\;\;2,46;\;B;D;-;
Picape;TOYOTA;HILUXDIESEL 4X4;CC;2.8-16V;Combustão;M-6;S;H;D;240;40;ND;B;\;182;\;\;\;10,4;11,6;\;\;2,46;\;B;D;-;
Picape;TOYOTA;HILUXDIESEL 4X4;POWER PACK;2.8-16V;Combustão;M-6;S;H;D;240;32;ND;B;\;181;\;\;\;10,3;11,8;\;\;2,46;\;B;D;-;
Picape;TOYOTA;HILUXDIESEL 4X4;SRXPlus;2.8-16V;Combustão;A-6;S;H;D;186;19;ND;A;\;199;\;\;\;9,7;10,6;\;\;2,68;\;C;E;-;
Picape;TOYOTA;HILUXDIESEL 4X4;GRS(widetread);2.8-16V;Combustão;A-6;S;H;D;167;21;ND;A;\;198;\;\;\;9,5;10,7;\;\;2,69;\;C;E;-;
Picape;VW;AMAROK;V6COMFORT;3.0-24V;Combustão;A-8;S;H;D;266;44;ND;B;\;216;\;\;\;9,0;9,7;\;\;2,92;\;D;E;-;
Picape;VW;AMAROK;V6HIGH;3.0-24V;Combustão;A-8;S;H;D;266;44;ND;B;\;216;\;\;\;9;9,7;\;\;3;\;D;E;-;
Picape;VW;AMAROK;V6EXTREME;3.0-24V;Combustão;A-8;S;H;D;266;44;ND;B;\;216;\;\;\;9;9,7;\;\;3;\;D;E;-;
Esportivo;BMW;M3;Competition;3.0-24V;Combustão;A-8;S;E;G;16;73;0;A;\;170;\;\;\;7,3;9,4;\;\;2,76;\;E;E;-;
Esportivo;BMW;M3;CS;3.0-24V;Combustão;A-8;S;E;G;19;233;1;A;\;181;\;\;\;7,0;8,5;\;\;2,93;\;E;E;-;
Esportivo;BMW;M2;Coupe;3.0-24V;Combustão;A-8;S;E;G;14;77;1;A;\;168;\;\;\;7,5;9,2;\;\;2,72;\;E;E;-;
Esportivo;BMW;M2;CoupeTrack;3.0-24V;Combustão;A-8;S;E;G;14;77;1;A;\;168;\;\;\;7,5;9,2;\;\;2,72;\;E;E;-;
Esportivo;CHEVROLET;CAMARO;2SSCONV;6.2L-16V;Combustão;A-10;S;E;G;44;562;1;B;\;195;\;\;\;6,1;9,0;\;\;3,15;\;E;E;-;
Esportivo;CHEVROLET;CAMARO;2SS;6.2L-16V;Combustão;A-10;S;E;G;43;424;1;B;\;191;\;\;\;6,2;9,4;\;\;3,09;\;E;E;-;
Esportivo;FERRARI;ROMA;--;3.9-32V;Combustão;DCT-8;S;E;G;19;93;2;A;\;186;\;\;\;6,9;8,3;\;\;3,00;\;E;E;-;
Esportivo;FERRARI;296;GTB;3.0-24V;Plug-in;DCT-8;S;E;G;18;444;1;A;\;149;0;\;\;6,3;8,4;8,9;11,9;2,02;10;D;C;-;
Esportivo;FERRARI;PUROSANGUE;--;6.5-48V;Combustão;DCT-8;S;E;G;21;222;3;A;\;302;\;\;\;4,1;5,6;\;\;4,88;\;E;E;-;
Esportivo;FERRARI;296;GTS;3.0-24V;Plug-in;DCT-8;S;E;G;31;332;1;B;\;153;0;\;\;6,0;8,0;8,8;13,1;1,97;11;D;C;-;
Esportivo;FORD;Mustang;Mach1;5.0-32V;Combustão;A-10;S;E;G;34;745;1;B;\;197;\;\;\;6,1;8,8;\;\;3,19;\;E;E;-;
Esportivo;FORD;Novo Mustang;NEW GTV8;5.0V8-32V;Combustão;A-10;S;E;G;60;937;1;C;\;197;\;\;\;6,2;8,3;\;\;3,20;\;E;E;-;
Esportivo;HONDA;CIVIC;TYPE-R;2.0T-16V;Combustão;M-6;S;E;G;10;232;1;A;\;140;\;\;\;8,8;11,1;\;\;2,27;\;D;D;-;
Esportivo;JAGUAR;F-TYPE;300RDCP;2.0-16V;Combustão;A-8;S;E;G;11;96;3;B;\;148;\;\;\;8,8;11,0;\;\;2,28;\;E;D;-;
Esportivo;JAGUAR;F-TYPE;300RDCB;2.0-16V;Combustão;A-8;S;E;G;11;96;3;B;\;148;\;\;\;8,8;11,0;\;\;2,28;\;E;D;-;
Esportivo;JAGUAR;F-TYPE;300CB75;2.0-16V;Combustão;A-8;S;E;G;11;96;3;B;\;148;\;\;\;8,8;11,0;\;\;2,28;\;E;D;-;
Esportivo;JAGUAR;F-TYPE;300CP75;2.0-16V;Combustão;A-8;S;E;G;11;96;3;B;\;148;\;\;\;8,8;11,0;\;\;2,28;\;E;D;-;
Esportivo;LAMBORGHINI;HURACAN;TECNICA;5.2-40V;Combustão;DCT-7;S;E;G;27;344;2;B;\;235;\;\;\;5,3;6,9;\;\;3,82;\;E;E;-;
Esportivo;Mercedes-Benz;AMGSL63SEP;;4.0-32V;Plug-in;A-9;S;E;G;9;344;3;A;\;164;164;\;\;6,2;7,5;8,7;10,6;2,15;9;D;D;-;
Esportivo;MCLAREN;ARTURA;----;3.0-24V;Plug-in;DCT-8;S;E;G;14;292;1;A;\;109;0;\;\;6,6;8,3;11,3;15,4;1,58;20;D;C;-;
